"","month","hour","temp","prec","windV","windD","Humid","vaporP","dewpoint","localP","seelevelP","sunhr","insolation","totalcloud","mid_low_cloud","visibility","Min_cloudheight","groundC","groundtemp"
"207",1,15,-4.5,NA,4.9,290,13,0.6,NA,1017.9,1029,1,1.36,0,0,NA,2000,4,0.1
"208",1,16,-4.6,NA,3.9,290,15,0.7,NA,1018.1,1029.2,1,0.9,0,0,NA,2000,NA,-1.1
"209",1,17,-5.7,NA,5.6,290,17,0.7,NA,1018.7,1029.9,1,0.41,0,0,NA,2000,NA,-2.7
"210",1,18,-6.6,NA,4.8,290,20,0.7,NA,1019.1,1030.3,0.3,0.03,0,0,NA,2000,NA,-3.9
"211",1,19,-7,NA,2.6,290,22,0.8,NA,1019.3,1030.5,NA,NA,NA,NA,NA,NA,NA,-4.7
"212",1,20,-7.5,NA,2.3,270,24,0.8,NA,1019.4,1030.7,NA,NA,NA,NA,NA,NA,NA,-5.4
"213",1,21,-7.6,NA,2.9,270,26,0.9,NA,1019.9,1031.2,NA,NA,0,0,NA,2000,4,-5.7
"214",1,22,-7.7,NA,3.5,270,28,1,-23,1020,1031.3,NA,NA,NA,NA,NA,NA,NA,-6
"215",1,23,-7.8,NA,3,340,29,1,-22.7,1020.3,1031.6,NA,NA,NA,NA,NA,NA,NA,-6.3
"216",1,0,-8.5,NA,0.8,290,32,1,-22.2,1020.2,1031.5,NA,NA,0,0,NA,2000,NA,-6.5
"217",1,1,-8.4,NA,1.9,340,31,1,-22.5,1020.2,1031.5,NA,NA,NA,NA,NA,NA,NA,-6.7
"218",1,2,-8.7,NA,1.8,290,31,1,-22.8,1020.4,1031.7,NA,NA,NA,NA,NA,NA,NA,-6.9
"219",1,3,-9.2,NA,0.7,20,35,1.1,-21.8,1020.9,1032.3,NA,NA,0,0,NA,2000,4,-7
"220",1,4,-8.9,NA,0.9,20,34,1.1,-21.9,1021,1032.4,NA,NA,0,0,NA,2000,NA,-6
"221",1,5,-8.5,NA,2.2,20,37,1.2,-20.6,1020.9,1032.2,NA,NA,6,6,10,2000,NA,-5.5
"222",1,6,-8,NA,1.5,50,35,1.2,-20.8,1021,1032.3,NA,NA,6,6,10,2000,NA,-5.4
"223",1,7,-7.7,NA,1.6,20,37,1.3,-19.9,1021.1,1032.4,NA,NA,7,7,10,2000,NA,-4.8
"224",1,8,-8,NA,1.8,50,45,1.5,-17.8,1021.1,1032.4,0,0,7,7,10,2000,NA,-5.8
"225",1,9,-6.8,NA,1.4,90,43,1.6,-17.3,1021.6,1032.9,0,0.13,5,5,10,2000,4,-3.8
"226",1,10,-5.2,NA,1.4,230,47,2,-14.7,1022.1,1033.3,0.7,0.6,4,4,10,2000,NA,-1.3
"227",1,11,-3.9,NA,1.1,20,46,2.1,-13.8,1021.4,1032.5,0.8,0.87,4,4,10,2000,NA,0
"228",1,12,-2.3,0,1.3,340,44,2.3,-12.9,1020.7,1031.8,1,1.3,3,3,10,2000,NA,1.1
"229",1,13,-1.1,NA,2.7,250,42,2.4,-12.4,1020.3,1031.3,1,1.48,6,6,10,1800,NA,1.3
"230",1,14,-0.9,NA,2.4,270,39,2.2,-13.1,1019.9,1030.9,0.6,1.03,5,5,10,1600,NA,1.7
"231",1,15,-1.1,0,3.6,270,42,2.4,-12.4,1019.8,1030.8,0.1,0.69,8,8,10,1200,1,1
"232",1,16,-1.3,NA,3.7,230,47,2.6,-11.1,1019.5,1030.5,0,0.52,7,7,10,1200,NA,0.2
"233",1,17,-1.7,NA,2.7,270,50,2.7,-10.7,1019.7,1030.7,0.2,0.28,8,8,10,1400,NA,0.1
"234",1,18,-2.4,0,2.2,290,53,2.7,-10.6,1019.7,1030.8,0,0.01,3,3,10,1400,NA,-0.1
"235",1,19,-3.1,NA,2.2,270,58,2.8,-10.2,1020,1031.1,NA,NA,NA,NA,NA,NA,NA,-0.9
"236",1,20,-3.3,NA,2.5,270,60,2.9,-9.9,1020.1,1031.2,NA,NA,NA,NA,NA,NA,NA,-1.9
"237",1,21,-3.5,NA,2.5,270,63,3,-9.5,1020.4,1031.5,NA,NA,0,0,NA,1200,4,-2.7
"238",1,22,-3.9,NA,1.5,270,66,3,-9.3,1020.5,1031.6,NA,NA,NA,NA,NA,NA,NA,-3.4
"239",1,23,-4.2,NA,1.9,270,69,3.1,-9,1020.4,1031.5,NA,NA,NA,NA,NA,NA,NA,-3.9
"240",1,0,-4.2,NA,2,270,74,3.3,-8.1,1020.4,1031.5,NA,NA,0,0,NA,1000,NA,-4.2
"241",1,1,-4.2,NA,2,250,71,3.2,-8.6,1020.6,1031.7,NA,NA,NA,NA,NA,NA,NA,-4.4
"242",1,2,-4.4,NA,0.6,250,75,3.3,-8.1,1020.6,1031.8,NA,NA,NA,NA,NA,NA,NA,-4.7
"243",1,3,-4.8,NA,2.7,50,80,3.4,-7.7,1020.9,1032.1,NA,NA,6,6,10,500,4,-5
"244",1,4,-5.2,NA,1.8,20,77,3.2,-8.6,1020.8,1032,NA,NA,1,1,10,500,NA,-5.2
"245",1,5,-5.2,NA,2.1,50,78,3.2,-8.4,1021,1032.2,NA,NA,2,2,10,500,NA,-5.4
"246",1,6,-4.9,NA,0.9,20,77,3.3,-8.3,1021.2,1032.4,NA,NA,2,2,10,500,NA,-5
"247",1,7,-5.3,NA,0.7,360,79,3.3,-8.3,1021.5,1032.7,NA,NA,0,0,NA,500,NA,-5.7
"248",1,8,-5.3,NA,1.2,320,80,3.3,-8.2,1022,1033.2,0,0,0,0,NA,600,NA,-6
"249",1,9,-5,NA,1.1,20,75,3.2,-8.7,1022.5,1033.7,0.8,0.23,2,0,NA,600,4,-4.6
"250",1,10,-3.4,NA,0.8,20,65,3.1,-9,1022.9,1034,1,0.63,2,0,NA,600,NA,-1.5
"251",1,11,-1,NA,0.9,50,48,2.7,-10.6,1022.5,1033.5,1,1.02,4,1,10,1000,NA,0.1
"252",1,12,0.7,NA,3.1,290,16,1,NA,1021.6,1032.5,1,1.46,3,0,NA,1800,NA,1.9
"253",1,13,1.3,NA,2.5,320,15,1,-22.5,1020.7,1031.6,1,1.45,3,0,NA,2000,NA,1.9
"254",1,14,1.8,NA,3.1,290,19,1.3,-19.4,1020.1,1031,1,1.25,4,0,NA,2000,NA,1.8
"255",1,15,1.7,NA,3.5,270,14,1,-23,1019.9,1030.8,0.6,0.82,7,7,10,2000,1,1.1
"256",1,16,1.4,NA,2.1,290,18,1.2,-20.4,1019.7,1030.6,0,0.46,7,0,NA,2000,NA,0.1
"257",1,17,1.1,NA,3,270,22,1.5,-18.3,1019.6,1030.5,0,0.24,8,4,10,1400,NA,0.1
"258",1,18,0.5,NA,3.2,250,27,1.7,-16.3,1019.3,1030.2,0,0.01,8,8,10,1400,NA,0
"259",1,19,0.2,NA,2.3,270,25,1.6,-17.5,1019.7,1030.7,NA,NA,NA,NA,NA,NA,NA,0
"260",1,20,-0.2,NA,1.4,290,26,1.6,-17.4,1019.1,1030.1,NA,NA,NA,NA,NA,NA,NA,0
"261",1,21,0,NA,1.9,290,30,1.8,-15.5,1019.2,1030.2,NA,NA,8,8,10,1500,4,-0.1
"262",1,22,0,NA,1.9,270,33,2,-14.3,1019.1,1030.1,NA,NA,NA,NA,NA,NA,NA,-0.1
"263",1,23,-1,NA,1.8,290,31,1.8,-16,1018.8,1029.8,NA,NA,NA,NA,NA,NA,NA,-1.2
"264",1,0,-1.9,NA,1.4,270,34,1.8,-15.7,1018.4,1029.4,NA,NA,0,0,NA,1400,NA,-1.9
"265",1,1,-2.4,NA,1.1,230,34,1.7,-16.1,1017.9,1028.9,NA,NA,NA,NA,NA,NA,NA,-2.6
"266",1,2,-2.4,NA,0.2,0,35,1.8,-15.8,1017.5,1028.5,NA,NA,NA,NA,NA,NA,NA,-3
"267",1,3,-1.9,NA,0.8,270,47,2.5,-11.7,1017.7,1028.7,NA,NA,8,8,10,1000,4,-1.8
"268",1,4,-1.1,NA,1.9,230,56,3.2,-8.7,1017.2,1028.2,NA,NA,7,7,10,600,NA,-2.3
"269",1,5,-1.4,NA,2,250,61,3.4,-7.9,1016.6,1027.6,NA,NA,3,3,10,500,NA,-2.9
"270",1,6,-1.9,NA,2.3,230,66,3.5,-7.4,1016.2,1027.2,NA,NA,3,3,10,350,NA,-3.3
"271",1,7,-1.6,NA,1.9,230,67,3.6,-6.9,1016,1027,NA,NA,4,0,NA,350,NA,-3.4
"272",1,8,-1.5,NA,1.9,200,67,3.7,-6.8,1016,1027,0,0,4,0,NA,350,NA,-3.3
"273",1,9,-0.5,NA,2.6,230,62,3.7,-6.8,1016.3,1027.2,0,0.14,6,2,10,450,4,-2.1
"274",1,10,-0.3,NA,2.8,290,68,4.1,-5.4,1017.3,1028.2,0,0.19,9,7,9,250,NA,-0.6
"275",1,11,-0.6,NA,3,270,74,4.3,-4.6,1017.3,1028.2,0.1,0.53,3,3,10,350,NA,0.2
"276",1,12,0.6,0,3.4,320,52,3.3,-8.1,1016.7,1027.6,1,1.07,3,3,10,450,NA,0.9
"277",1,13,1.3,NA,5,290,39,2.6,-11.1,1016.1,1027,1,1.26,0,0,NA,500,NA,1.6
"278",1,14,1.7,NA,5.6,270,26,1.8,-15.8,1015.9,1026.7,1,1.38,0,0,NA,700,NA,2.6
"279",1,15,1.4,NA,5.9,320,23,1.6,-17.5,1016,1026.9,1,1.25,0,0,NA,1200,1,0.2
"280",1,16,0.7,NA,5,290,22,1.4,-18.6,1016.5,1027.4,1,0.82,0,0,NA,1600,NA,0
"281",1,17,-0.7,NA,4.9,270,20,1.2,-20.9,1017.1,1028.1,1,0.4,0,0,NA,1800,NA,-0.2
"282",1,18,-2.8,NA,4.6,290,27,1.3,-19.2,1017.9,1029,0.3,0.04,0,0,NA,2000,NA,-0.9
"283",1,19,-4,NA,5,290,30,1.4,-19,1018.4,1029.5,NA,NA,NA,NA,NA,NA,NA,-2.1
"284",1,20,-5,NA,5.4,320,31,1.3,-19.5,1019.1,1030.3,NA,NA,NA,NA,NA,NA,NA,-3.3
"285",1,21,-6.2,NA,4.9,320,34,1.3,-19.5,1019.5,1030.7,NA,NA,0,0,NA,2000,4,-4.5
"286",1,22,-6.9,NA,5.1,340,37,1.4,-19.1,1019.5,1030.7,NA,NA,NA,NA,NA,NA,NA,-5.4
"287",1,23,-7.4,NA,4.2,320,36,1.3,-19.9,1020,1031.3,NA,NA,NA,NA,NA,NA,NA,-6
"288",1,0,-7.7,NA,3.1,320,37,1.3,-19.9,1020.3,1031.6,NA,NA,0,0,NA,2000,NA,-6.5
"289",1,1,-8.3,NA,2.1,320,36,1.2,-20.7,1020.3,1031.6,NA,NA,NA,NA,NA,NA,NA,-7
"290",1,2,-8.6,NA,2.1,290,33,1.1,-22,1020.6,1031.9,NA,NA,NA,NA,NA,NA,NA,-7.4
"291",1,3,-9.1,NA,1.8,290,33,1,-22.4,1021.3,1032.7,NA,NA,0,0,NA,2000,4,-7.7
"292",1,4,-9.2,NA,3.1,290,31,0.9,-23.2,1021.8,1033.2,NA,NA,0,0,NA,2000,NA,-7.9
"293",1,5,-9.8,NA,1.7,290,34,1,-22.7,1021.4,1032.8,NA,NA,0,0,NA,2000,NA,-8.3
"294",1,6,-9.9,NA,2.5,290,34,1,-22.8,1021.7,1033.1,NA,NA,0,0,NA,2000,NA,-8.5
"295",1,7,-10,NA,3,290,34,1,-22.9,1022,1033.4,NA,NA,0,0,NA,2000,NA,-8.6
"296",1,8,-10.5,NA,2.7,270,36,1,-22.7,1022.5,1033.9,0,0,0,0,NA,2000,NA,-8.7
"297",1,9,-9.6,NA,2.6,290,31,0.9,-23.6,1023.4,1034.8,1,0.28,0,0,NA,2000,4,-7.3
"298",1,10,-7.9,NA,3.4,290,25,0.8,-24.5,1023.8,1035.1,1,0.84,0,0,NA,2000,NA,-4.2
"299",1,11,-6.1,NA,3.8,270,21,0.8,-24.9,1023.7,1035,1,1.31,0,0,NA,2000,NA,-1.3
"300",1,12,-4.5,NA,3.7,270,16,0.7,-26.6,1022.6,1033.8,1,1.61,0,0,NA,2000,NA,0.5
"301",1,13,-3.3,NA,4,270,15,0.7,-26.3,1021.2,1032.3,1,1.73,0,0,NA,2000,NA,0.8
"302",1,14,-2.3,NA,4.5,290,15,0.8,-25.5,1020.6,1031.7,1,1.67,0,0,NA,2000,NA,1.8
"303",1,15,-1.9,NA,4.7,290,15,0.8,-25.1,1020.3,1031.3,1,1.37,0,0,NA,2000,1,0
"304",1,16,-1.8,NA,3.8,270,18,1,-23,1020.3,1031.3,1,0.91,0,0,NA,2000,NA,-0.5
"305",1,17,-2.8,NA,4.3,290,20,1,-22.7,1020.4,1031.5,1,0.4,0,0,NA,2000,NA,-1.6
"306",1,18,-3.9,NA,2.5,270,23,1.1,-22,1020.9,1032,0.3,0.04,0,0,NA,2000,NA,-2.9
"307",1,19,-4.4,NA,2.6,270,23,1,-22.4,1021.2,1032.4,NA,NA,NA,NA,NA,NA,NA,-3.7
"308",1,20,-4.9,NA,1.6,270,25,1.1,-21.9,1021.4,1032.6,NA,NA,NA,NA,NA,NA,NA,-4.4
"309",1,21,-5.3,NA,1.9,290,27,1.1,-21.4,1021.6,1032.8,NA,NA,0,0,NA,2000,4,-5.1
"310",1,22,-5.3,NA,2.6,290,29,1.2,-20.5,1021.9,1033.1,NA,NA,NA,NA,NA,NA,NA,-5.5
"311",1,23,-5.4,NA,3.2,290,28,1.1,-21,1022.1,1033.3,NA,NA,NA,NA,NA,NA,NA,-5.7
"312",1,0,-5.7,NA,2.7,290,29,1.2,-20.9,1022.3,1033.5,NA,NA,0,0,NA,2000,NA,-6
"313",1,1,-6.2,NA,2.7,290,29,1.1,-21.3,1022.5,1033.7,NA,NA,NA,NA,NA,NA,NA,-6.3
"314",1,2,-6.6,NA,1.6,320,33,1.2,-20.2,1022.6,1033.9,NA,NA,NA,NA,NA,NA,NA,-6.8
"315",1,3,-7.2,NA,0.8,20,33,1.2,-20.7,1022.7,1034,NA,NA,0,0,NA,2000,4,-7.2
"316",1,4,-7.9,NA,2.5,50,36,1.2,-20.3,1022.6,1033.9,NA,NA,0,0,NA,2000,NA,-7.4
"317",1,5,-8.1,NA,2.1,50,34,1.1,-21.2,1022.5,1033.8,NA,NA,0,0,NA,2000,NA,-7.6
"318",1,6,-8.4,NA,1.2,50,37,1.2,-20.5,1022.5,1033.8,NA,NA,0,0,NA,2000,NA,-7.9
"319",1,7,-8.9,NA,1.6,20,40,1.3,-20,1022.6,1034,NA,NA,0,0,NA,2000,NA,-8.1
"320",1,8,-8.6,NA,2.7,70,35,1.1,-21.3,1022.5,1033.9,0,0,0,0,NA,2000,NA,-7.9
"321",1,9,-7.9,NA,1.4,20,34,1.1,-21,1022.7,1034,0.9,0.25,0,0,NA,2000,4,-6.4
"322",1,10,-5.4,NA,0.8,50,28,1.1,-21,1023.1,1034.3,1,0.73,0,0,NA,2000,NA,-3.1
"323",1,11,-3,NA,0.9,20,22,1.1,-21.7,1023,1034.1,1,1.18,0,0,NA,2000,NA,-0.4
"324",1,12,-0.9,NA,2.9,180,26,1.5,-18,1022.4,1033.4,1,1.42,0,0,NA,2000,NA,1.5
"325",1,13,-0.4,NA,2.2,270,21,1.2,-20.1,1021.6,1032.6,1,1.57,0,0,NA,2000,NA,1.8
"326",1,14,0.6,NA,3.7,270,18,1.1,-21,1021.2,1032.1,1,1.55,0,0,NA,2000,NA,3.1
"327",1,15,0.6,NA,3.8,320,18,1.1,-21,1021.3,1032.3,1,1.31,0,0,NA,2000,1,0.6
"328",1,16,0.9,NA,3.2,250,21,1.4,-19,1021.4,1032.3,1,0.84,1,1,10,2000,NA,0
"329",1,17,-0.5,NA,3.1,270,23,1.4,-19.1,1021.5,1032.5,1,0.36,1,0,NA,1800,NA,-0.4
"330",1,18,-1.6,NA,3.4,290,29,1.6,-17.3,1021.6,1032.6,0.2,0.03,0,0,NA,1800,NA,-1.5
"331",1,19,-2.6,NA,3,270,34,1.7,-16.3,1021.9,1033,NA,NA,NA,NA,NA,NA,NA,-2.4
"332",1,20,-3,NA,3.1,270,39,1.9,-15,1022,1033.1,NA,NA,NA,NA,NA,NA,NA,-3.1
"333",1,21,-3.4,NA,2.7,270,40,1.9,-15,1022.3,1033.4,NA,NA,0,0,NA,1300,4,-3.7
"334",1,22,-3.8,NA,2,290,44,2,-14.2,1022.6,1033.7,NA,NA,NA,NA,NA,NA,NA,-4.2
"335",1,23,-4.8,NA,0.5,340,50,2.1,-13.6,1022.5,1033.7,NA,NA,NA,NA,NA,NA,NA,-5
"336",1,0,-5.3,NA,0.5,270,53,2.2,-13.4,1022.4,1033.6,NA,NA,0,0,NA,800,NA,-5.6
"337",1,1,-5.4,NA,0.8,270,42,1.7,-16.3,1022.3,1033.5,NA,NA,NA,NA,NA,NA,NA,-5.9
"338",1,2,-5.7,NA,1.2,270,43,1.7,-16.3,1022.6,1033.8,NA,NA,NA,NA,NA,NA,NA,-6.4
"339",1,3,-5.8,NA,0.6,20,46,1.8,-15.5,1022.9,1034.1,NA,NA,0,0,NA,1200,4,-6.7
"340",1,4,-6.4,NA,1.8,50,46,1.7,-16.1,1022.7,1034,NA,NA,0,0,NA,1300,NA,-7
"341",1,5,-6.9,NA,0.7,20,45,1.6,-16.8,1022.3,1033.6,NA,NA,0,0,NA,1300,NA,-7.5
"342",1,6,-7.4,NA,1.6,50,46,1.6,-17,1022.3,1033.6,NA,NA,0,0,NA,1300,NA,-7.7
"343",1,7,-7.5,NA,1.6,20,47,1.6,-16.8,1022.3,1033.6,NA,NA,0,0,NA,1200,NA,-7.9
"344",1,8,-7.3,NA,0.6,360,43,1.5,-17.7,1022.5,1033.8,0,0,0,0,NA,1400,NA,-8
"345",1,9,-6.6,NA,1.6,50,39,1.5,-18.2,1022.9,1034.2,0.9,0.25,0,0,NA,1400,4,-6.2
"346",1,10,-3.9,NA,1.7,20,34,1.6,-17.4,1023.2,1034.4,1,0.74,0,0,NA,1400,NA,-2.6
"347",1,11,-1.9,NA,0.6,50,28,1.5,-18,1023.2,1034.3,1,1.14,0,0,NA,1400,NA,-0.2
"348",1,12,0.6,NA,1.6,200,27,1.7,-16.3,1022.3,1033.3,1,1.41,0,0,NA,1400,NA,2
"349",1,13,0.9,NA,2.3,340,25,1.6,-16.9,1021.7,1032.6,1,1.55,4,4,10,1400,NA,3.5
"350",1,14,1.7,NA,2.7,270,28,1.9,-14.9,1021.3,1032.2,1,1.61,0,0,NA,1400,NA,3.9
"351",1,15,1.7,NA,3.6,290,29,2,-14.4,1021.3,1032.2,1,1.21,0,0,NA,1400,1,1.3
"352",1,16,1.7,NA,4,290,34,2.3,-12.5,1021,1031.9,1,0.81,0,0,NA,1300,NA,-0.1
"353",1,17,0.9,NA,3.3,270,34,2.2,-13.2,1020.7,1031.6,1,0.34,0,0,NA,1200,NA,0
"354",1,18,-0.4,NA,2.4,270,40,2.4,-12.3,1020.9,1031.9,0.1,0.03,0,0,NA,1000,NA,-0.6
"355",1,19,-1.3,NA,2.3,270,47,2.6,-11.1,1021,1032,NA,NA,NA,NA,NA,NA,NA,-1.3
"356",1,20,-1.9,NA,2.8,290,49,2.6,-11.2,1020.8,1031.8,NA,NA,NA,NA,NA,NA,NA,-2
"357",1,21,-2.1,NA,1.6,290,50,2.6,-11.1,1020.8,1031.9,NA,NA,0,0,NA,800,4,-2.7
"358",1,22,-2.8,NA,1.1,290,52,2.6,-11.3,1020.8,1031.9,NA,NA,NA,NA,NA,NA,NA,-3.3
"359",1,23,-3.2,NA,0.7,360,56,2.7,-10.7,1020.6,1031.7,NA,NA,NA,NA,NA,NA,NA,-3.9
"360",1,0,-3.2,NA,0.9,20,59,2.9,-10,1020.3,1031.4,NA,NA,7,7,10,800,NA,-3.7
"361",1,1,-3.4,NA,2.9,50,63,3,-9.4,1020,1031.1,NA,NA,NA,NA,NA,NA,NA,-4.1
"362",1,2,-4,NA,2.7,50,64,2.9,-9.8,1020.1,1031.2,NA,NA,NA,NA,NA,NA,NA,-4.5
"363",1,3,-3.6,NA,3,50,62,2.9,-9.8,1020,1031.1,NA,NA,8,8,10,500,4,-3.7
"364",1,4,-2.9,NA,3.1,50,61,3,-9.3,1019.6,1030.7,NA,NA,8,8,10,500,NA,-2.9
"365",1,5,-2.6,NA,2.5,50,60,3,-9.3,1019.3,1030.4,NA,NA,8,8,10,500,NA,-2.6
"366",1,6,-2.3,NA,1.4,50,58,3,-9.4,1019.3,1030.3,NA,NA,8,8,10,500,NA,-2.3
"367",1,7,-1.9,NA,0.9,50,59,3.1,-8.8,1019.5,1030.5,NA,NA,8,8,10,500,NA,-2.1
"368",1,8,-1.9,NA,2.6,50,59,3.1,-8.8,1019.8,1030.8,0,0,8,8,10,600,NA,-2
"369",1,9,-1.5,NA,2.1,20,59,3.2,-8.4,1020.1,1031.1,0,0.07,10,7,10,600,4,-1.4
"370",1,10,-0.8,NA,2.8,50,58,3.3,-8,1020,1031,0,0.18,8,8,10,600,NA,-0.4
"371",1,11,0.2,NA,3,50,56,3.5,-7.5,1019.5,1030.5,0,0.55,7,7,10,600,NA,0.3
"372",1,12,1.8,NA,2.2,50,49,3.4,-7.8,1018.4,1029.3,0.7,1.02,3,3,10,500,NA,2
"373",1,13,2.6,NA,2.3,200,54,4,-5.7,1017.6,1028.4,0.4,0.86,8,8,10,400,NA,2
"374",1,14,3,NA,1.1,270,53,4,-5.6,1016.8,1027.6,0,0.48,8,8,10,300,NA,1.8
"375",1,15,3.3,NA,3.3,270,54,4.2,-5.1,1016.5,1027.3,0,0.32,7,7,10,250,1,1.9
"376",1,16,3.6,NA,2.7,250,50,4,-5.8,1016.5,1027.3,0,0.5,8,8,10,250,NA,1.6
"377",1,17,3.3,NA,1.2,270,53,4.1,-5.3,1016.5,1027.3,0,0.14,8,8,10,300,NA,0.2
"378",1,18,2.8,NA,2.7,270,55,4.1,-5.3,1016.9,1027.7,0,0.02,7,7,10,300,NA,0.1
"379",1,19,2,NA,1.2,250,59,4.2,-5.1,1016.8,1027.6,NA,NA,NA,NA,NA,NA,NA,0
"380",1,20,1.2,NA,1.4,50,64,4.3,-4.8,1016.8,1027.7,NA,NA,NA,NA,NA,NA,NA,-0.3
"381",1,21,0.5,NA,0.7,360,68,4.3,-4.7,1017,1027.9,NA,NA,7,7,10,200,4,-0.5
"382",1,22,0.4,NA,1.1,320,68,4.3,-4.8,1017,1027.9,NA,NA,NA,NA,NA,NA,NA,-0.8
"383",1,23,0.1,NA,0.9,20,70,4.3,-4.7,1017,1027.9,NA,NA,NA,NA,NA,NA,NA,-0.8
"384",1,0,-0.4,NA,0.7,270,74,4.4,-4.4,1016.7,1027.6,NA,NA,4,4,10,200,NA,-1.5
"385",1,1,-0.7,NA,0,0,74,4.3,-4.7,1016.5,1027.4,NA,NA,NA,NA,NA,NA,NA,-2.1
"386",1,2,-1,NA,1.9,290,75,4.3,-4.8,1016.6,1027.6,NA,NA,NA,NA,NA,NA,NA,-2.6
"387",1,3,-1.7,NA,0.1,0,77,4.2,-5.2,1016.8,1027.8,NA,NA,0,0,NA,200,4,-3.3
"388",1,4,-2,NA,1,50,77,4.1,-5.5,1016.5,1027.5,NA,NA,0,0,NA,200,NA,-3.5
"389",1,5,-2.5,NA,1.1,50,79,4,-5.6,1016.4,1027.4,NA,NA,0,0,NA,200,NA,-4.1
"390",1,6,-2.8,NA,1.8,50,80,4,-5.7,1016.3,1027.3,NA,NA,0,0,NA,200,NA,-4.4
"391",1,7,-3.3,NA,1.7,20,82,3.9,-5.9,1016.4,1027.5,NA,NA,0,0,NA,200,NA,-4.6
"392",1,8,-3.5,NA,2,20,83,3.9,-5.9,1016.7,1027.8,0,0,0,0,NA,170,NA,-4.8
"393",1,9,-3.2,NA,1.5,20,80,3.9,-6.1,1017.1,1028.2,0,0.16,0,0,NA,170,4,-3.4
"394",1,10,-1.8,NA,1.6,20,72,3.9,-6.1,1017.6,1028.6,0.3,0.49,0,0,NA,200,NA,-1.1
"395",1,11,-0.2,NA,0.6,270,65,3.9,-5.9,1017.6,1028.5,1,0.8,0,0,NA,200,NA,0.2
"396",1,12,2,NA,0.8,200,53,3.8,-6.5,1016.7,1027.5,1,1,0,0,NA,250,NA,1.8
"397",1,13,2.5,NA,2.3,320,37,2.7,-10.7,1015.8,1026.6,1,1.2,0,0,NA,500,NA,3
"398",1,14,3.4,NA,2.5,320,30,2.3,-12.5,1015,1025.8,1,1.22,0,0,NA,500,NA,3.8
"399",1,15,3.8,NA,2.5,270,30,2.4,-12.2,1014.7,1025.4,1,0.95,0,0,NA,600,1,2.1
"400",1,16,3.3,NA,2.4,290,30,2.3,-12.6,1014.5,1025.3,0.9,0.59,0,0,NA,500,NA,0.5
"401",1,17,2.5,NA,2.2,290,32,2.3,-12.5,1014.7,1025.5,0,0.26,0,0,NA,700,NA,0.1
"402",1,18,1.7,NA,2.2,270,34,2.3,-12.5,1015,1025.8,0,0.02,7,7,10,1000,NA,0
"403",1,19,1.2,NA,2.4,270,35,2.3,-12.6,1015.2,1026.1,NA,NA,NA,NA,NA,NA,NA,-0.2
"404",1,20,0.5,NA,1.6,290,39,2.5,-11.8,1015.3,1026.2,NA,NA,NA,NA,NA,NA,NA,-0.7
"405",1,21,0,NA,1.5,290,42,2.6,-11.4,1015.4,1026.3,NA,NA,7,7,10,900,4,-1
"406",1,22,-0.1,NA,1.9,270,43,2.6,-11.2,1015.3,1026.2,NA,NA,NA,NA,NA,NA,NA,-1.2
"407",1,23,-0.4,NA,1.9,270,47,2.8,-10.3,1015.2,1026.1,NA,NA,NA,NA,NA,NA,NA,-1.6
"408",1,0,-0.9,NA,2,250,51,2.9,-9.7,1015,1025.9,NA,NA,0,0,NA,700,NA,-2
"409",1,1,-1,NA,2.1,270,50,2.8,-10.1,1015,1025.9,NA,NA,NA,NA,NA,NA,NA,-1.7
"410",1,2,-1.1,NA,2.5,340,52,2.9,-9.7,1015.2,1026.1,NA,NA,NA,NA,NA,NA,NA,-2.1
"411",1,3,-2,NA,1.6,320,52,2.8,-10.5,1015.4,1026.4,NA,NA,0,0,NA,700,4,-3.2
"412",1,4,-2.7,NA,1.2,320,53,2.7,-10.9,1015.1,1026.1,NA,NA,0,0,NA,800,NA,-4
"413",1,5,-3.2,NA,0.9,320,56,2.7,-10.7,1015.1,1026.1,NA,NA,0,0,NA,800,NA,-4.4
"414",1,6,-3.9,NA,0.5,290,56,2.6,-11.4,1015.1,1026.2,NA,NA,0,0,NA,800,NA,-4.8
"415",1,7,-3.8,NA,1.8,270,58,2.7,-10.8,1015.3,1026.4,NA,NA,0,0,NA,800,NA,-5.2
"416",1,8,-3.9,NA,1.5,230,60,2.8,-10.5,1015.6,1026.7,0,0,2,2,10,800,NA,-5.3
"417",1,9,-3.1,NA,2.9,250,58,2.8,-10.2,1016.2,1027.2,0.1,0.17,2,2,10,600,4,-3.6
"418",1,10,-1.3,NA,2.7,290,51,2.8,-10.1,1016.5,1027.5,1,0.67,1,1,10,600,NA,-0.6
"419",1,11,-1,NA,5.3,290,40,2.3,-12.9,1016.8,1027.8,1,1.14,1,1,10,1000,NA,0.3
"420",1,12,-0.2,NA,5.6,270,37,2.2,-13.1,1016.2,1027.1,1,1.54,0,0,NA,1200,NA,2.1
"421",1,13,0.4,NA,6,290,33,2.1,-14,1015.6,1026.5,1,1.69,0,0,NA,1400,NA,3
"422",1,14,0.6,NA,5.8,290,30,1.9,-15,1015.5,1026.4,1,1.63,0,0,NA,1400,NA,4
"423",1,15,0.7,NA,5.2,290,27,1.7,-16.2,1015.6,1026.5,1,1.34,1,1,10,1600,1,1.9
"424",1,16,0.5,NA,5,320,25,1.6,-17.3,1016.1,1027,1,0.91,0,0,NA,1800,NA,0
